global_round,missing_threshold,recall,specificity,precision,average_accuracy,f1_score,mcc,TP,FP,TN,FN
20,0.8,0.16228070175438597,0.9979519241133987,0.6607142857142857,0.5801163129338923,0.2605633802816901,0.3203577344511572,37,19,9258,191
20,0.85,0.15789473684210525,0.9981675110488304,0.6792452830188679,0.5780311239454679,0.25622775800711745,0.32067807554153477,36,17,9260,192
20,0.9,0.14912280701754385,0.9991376522582731,0.8095238095238095,0.5741302296379085,0.2518518518518518,0.3420247055503253,34,8,9269,194
20,0.95,0.14035087719298245,0.9995688261291366,0.8888888888888888,0.5699598516610596,0.24242424242424243,0.3485352986524346,32,4,9273,196
20,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0,0,9277,228
25,0.1,0.4517543859649123,0.9848011210520643,0.42213114754098363,0.7182777535084883,0.4364406779661017,0.42236392550417845,103,141,9136,125
25,0.15,0.4517543859649123,0.9855556753260752,0.4345991561181435,0.7186550306454937,0.4430107526881721,0.429134554184354,103,134,9143,125
25,0.2,0.4473684210526316,0.9859868491969387,0.4396551724137931,0.7166776351247851,0.4434782608695652,0.42969585274583233,102,130,9147,126
25,0.25,0.44298245614035087,0.9866336100032338,0.4488888888888889,0.7148080330717923,0.445916114790287,0.43240078003093735,101,124,9153,127
25,0.3,0.43859649122807015,0.98803492508354,0.47393364928909953,0.713315708155805,0.4555808656036446,0.44307931229937186,100,111,9166,128
25,0.35,0.43859649122807015,0.98803492508354,0.47393364928909953,0.713315708155805,0.4555808656036446,0.44307931229937186,100,111,9166,128
25,0.4,0.4342105263157895,0.9884660989544034,0.48058252427184467,0.7113383126350965,0.45622119815668205,0.4441479879475682,99,107,9170,129
25,0.45,0.42543859649122806,0.9886816858898351,0.4801980198019802,0.7070601411905315,0.4511627906976744,0.4393498759086933,97,105,9172,131
25,0.5,0.42543859649122806,0.9886816858898351,0.4801980198019802,0.7070601411905315,0.4511627906976744,0.4393498759086933,97,105,9172,131
25,0.55,0.40789473684210525,0.9915921095181632,0.543859649122807,0.6997434231801343,0.46616541353383467,0.4598770454278775,93,78,9199,135
25,0.6,0.34210526315789475,0.9935323919370486,0.5652173913043478,0.6678188275474717,0.4262295081967213,0.42934071652729033,78,60,9217,150
25,0.65,0.33771929824561403,0.9941791527433438,0.5877862595419847,0.6659492254944789,0.4289693593314763,0.43559040515167075,77,54,9223,151
25,0.7,0.2675438596491228,0.9961194351622291,0.6288659793814433,0.631831647405676,0.37538461538461537,0.4014083063815391,61,36,9241,167
25,0.75,0.17982456140350878,0.9973051633071036,0.6212121212121212,0.5885648623553061,0.2789115646258503,0.3263831192360339,41,25,9252,187
